CNT,CNTSCHID,CNTSTUID,RTML_mean,ESCS,ST011Q01TA,ST004D01T,ST001D01T,RATCMP1,RATCMP2,EDUSHORT
NOR,57800212.0,57805396.0,729.5146,1.537,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800051.0,57805397.0,676.5466,1.489,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800061.0,57805398.0,590.8868,1.1047,1.0,1.0,10.0,0.5042,1.0,-0.6884
NOR,57800109.0,57805399.0,459.62330000000003,1.0536,1.0,2.0,10.0,0.6122,1.0,-1.4212
NOR,57800055.0,57805400.0,429.22610000000003,-1.1734,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800091.0,57805401.0,459.97970000000004,1.035,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800191.0,57805402.0,394.8832,0.8438,1.0,2.0,10.0,0.8163,1.0,0.1312
NOR,57800125.0,57805403.0,649.0958999999999,0.2836,1.0,2.0,10.0,0.2727,1.0,0.265
NOR,57800064.0,57805404.0,544.2213,0.1009,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800083.0,57805405.0,555.9062,-0.4956,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800110.0,57805406.0,471.8559,-0.5809,1.0,2.0,10.0,,,-1.4212
NOR,57800116.0,57805407.0,576.2542000000001,0.3963,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800015.0,57805408.0,519.2911999999999,0.6035,1.0,2.0,10.0,0.1271,1.0,1.0283
NOR,57800200.0,57805410.0,525.3502,0.7983,1.0,1.0,10.0,1.2963,1.0,-0.2376
NOR,57800190.0,57805411.0,516.5233000000001,-0.2146,1.0,1.0,10.0,1.6667,1.0,-0.2376
NOR,57800189.0,57805412.0,469.64369999999997,0.6396,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800207.0,57805413.0,547.1111999999999,-0.2234,2.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800147.0,57805414.0,566.5109,1.2571,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800049.0,57805415.0,493.9611,-0.0566,1.0,2.0,10.0,1.5,1.0,-1.4212
NOR,57800234.0,57805416.0,627.0917000000001,0.249,1.0,2.0,10.0,1.3889,1.0,-0.9432
NOR,57800154.0,57805418.0,348.98210000000006,0.266,1.0,2.0,10.0,1.0959,1.0,-0.6483
NOR,57800069.0,57805419.0,452.3187999999999,0.5451,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800178.0,57805421.0,678.7157000000001,0.7417,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800013.0,57805422.0,545.7002,-0.0086,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800135.0,57805423.0,583.4001000000001,1.3408,1.0,1.0,10.0,4.6154,1.0,-0.6884
NOR,57800019.0,57805424.0,516.5985000000001,0.2586,1.0,1.0,10.0,0.4945,1.0,-0.0703
NOR,57800106.0,57805425.0,578.1461999999999,1.0177,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800059.0,57805426.0,538.2520999999999,2.0321,1.0,2.0,10.0,4.7619,1.0,-1.4212
NOR,57800105.0,57805428.0,286.5577,-4.8871,2.0,2.0,10.0,1.0,1.0,0.1423
NOR,57800127.0,57805429.0,559.4921999999999,0.5277,1.0,2.0,10.0,1.0,1.0,0.4591
NOR,57800157.0,57805430.0,497.8745,1.0174,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800117.0,57805431.0,497.4313,0.2709,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800173.0,57805432.0,420.7984,-1.0423,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800137.0,57805434.0,519.7339,0.6521,1.0,1.0,10.0,1.0,1.0,-0.113
NOR,57800106.0,57805435.0,349.3679,-1.0522,,2.0,10.0,1.0,1.0,-0.0672
NOR,57800200.0,57805436.0,496.71850000000006,0.8589,1.0,2.0,10.0,1.2963,1.0,-0.2376
NOR,57800209.0,57805437.0,435.06450000000007,0.7621,1.0,2.0,10.0,1.0,1.0,0.4292
NOR,57800037.0,57805438.0,686.7573,0.9323,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800032.0,57805439.0,501.00160000000005,1.7992,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800035.0,57805440.0,544.6383000000001,0.7588,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800197.0,57805441.0,483.32829999999996,1.2693,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800226.0,57805442.0,640.1977999999999,1.2573,1.0,1.0,10.0,0.4762,1.0,0.7889
NOR,57800101.0,57805444.0,361.9459,1.3522,1.0,1.0,10.0,0.4615,1.0,0.6606
NOR,57800097.0,57805445.0,618.3345999999999,0.602,1.0,2.0,10.0,1.0,1.0,-0.6344
NOR,57800150.0,57805446.0,491.4423,0.7565,1.0,1.0,10.0,1.0,1.0,0.2986
NOR,57800223.0,57805447.0,381.1614,0.0086,1.0,1.0,10.0,0.4478,1.0,0.8339
NOR,57800020.0,57805449.0,437.5853,0.6619,1.0,2.0,10.0,1.2333,0.9459,-1.4212
NOR,57800004.0,57805450.0,474.07130000000006,-0.4808,1.0,2.0,10.0,1.0667,1.0,0.1
NOR,57800192.0,57805451.0,553.7985,-0.2387,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800069.0,57805452.0,529.9545,0.8612,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800237.0,57805453.0,583.4581,0.7167,1.0,1.0,10.0,0.6667,1.0,0.1
NOR,57800072.0,57805454.0,479.2280999999999,1.3712,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800142.0,57805455.0,682.4081,1.8134,1.0,1.0,10.0,0.8726,1.0,0.6606
NOR,57800013.0,57805456.0,575.3514000000001,-0.9919,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800049.0,57805457.0,440.4156999999999,1.2881,1.0,2.0,10.0,1.5,1.0,-1.4212
NOR,57800089.0,57805458.0,636.1870000000001,1.1782,1.0,1.0,10.0,1.0417,1.0,1.6863
NOR,57800020.0,57805459.0,635.4277,1.2333,1.0,2.0,10.0,1.2333,0.9459,-1.4212
NOR,57800138.0,57805460.0,660.663,1.1733,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800163.0,57805461.0,520.99,0.0494,1.0,1.0,10.0,1.0,1.0,-0.4907
NOR,57800170.0,57805462.0,449.6318,0.4531,1.0,2.0,10.0,1.0345,1.0,0.1
NOR,57800010.0,57805463.0,416.1973,0.8563,1.0,2.0,10.0,0.2273,1.0,2.1861
NOR,57800163.0,57805464.0,462.7222,0.8545,1.0,1.0,10.0,1.0,1.0,-0.4907
NOR,57800237.0,57805466.0,389.2164,-1.4485,2.0,1.0,10.0,0.6667,1.0,0.1
NOR,57800226.0,57805467.0,286.36170000000004,0.7261,,2.0,10.0,0.4762,1.0,0.7889
NOR,57800154.0,57805468.0,462.0236,0.7178,1.0,2.0,10.0,1.0959,1.0,-0.6483
NOR,57800198.0,57805469.0,434.56530000000004,1.9363,1.0,1.0,10.0,0.5747,1.0,0.1423
NOR,57800077.0,57805470.0,197.54409999999996,0.9441,1.0,2.0,10.0,0.431,1.0,0.0574
NOR,57800183.0,57805471.0,588.9581000000001,1.0941,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800113.0,57805473.0,589.0865000000001,0.9688,1.0,1.0,10.0,1.3158,1.0,0.4292
NOR,57800201.0,57805475.0,554.8172,0.1444,1.0,1.0,10.0,,1.0,0.1
NOR,57800097.0,57805476.0,603.3936000000001,1.0409,1.0,1.0,10.0,1.0,1.0,-0.6344
NOR,57800092.0,57805477.0,630.3696000000002,1.3487,1.0,1.0,10.0,1.6,1.0,0.4621
NOR,57800062.0,57805478.0,588.7691,-0.4711,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800113.0,57805479.0,480.7751,-0.7759,1.0,2.0,10.0,1.3158,1.0,0.4292
NOR,57800177.0,57805480.0,450.83989999999994,-0.1614,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800039.0,57805481.0,512.8327999999999,-0.7935,1.0,1.0,10.0,,,
NOR,57800169.0,57805482.0,447.9183,-0.2752,1.0,2.0,10.0,1.1194,1.0,-0.4526
NOR,57800016.0,57805483.0,446.329,-0.2381,1.0,2.0,10.0,0.5072,1.0,-1.4212
NOR,57800116.0,57805485.0,659.9746,1.5155,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800033.0,57805486.0,560.4073,0.3592,1.0,2.0,11.0,,,
NOR,57800062.0,57805487.0,654.3101,0.7048,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800014.0,57805489.0,304.5604,0.1364,1.0,2.0,10.0,1.0,1.0,-0.9432
NOR,57800221.0,57805490.0,532.2899,1.1204,1.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800230.0,57805491.0,414.5131,1.335,1.0,2.0,10.0,0.9524,1.0,1.4743
NOR,57800244.0,57805493.0,418.61220000000003,-0.0179,1.0,1.0,10.0,0.9231,0.9167,1.2478
NOR,57800110.0,57805495.0,455.907,0.8369,1.0,2.0,10.0,,,-1.4212
NOR,57800141.0,57805496.0,551.7122999999999,0.7503,1.0,1.0,10.0,0.7453,1.0,1.2521
NOR,57800050.0,57805497.0,504.18769999999995,0.1989,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800112.0,57805498.0,404.84250000000003,-1.2044,1.0,1.0,10.0,1.0,1.0,-0.6884
NOR,57800013.0,57805500.0,434.54440000000005,-0.4653,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800129.0,57805503.0,551.4096999999999,-0.4882,1.0,1.0,10.0,0.4854,1.0,-1.4212
NOR,57800147.0,57805504.0,534.9922,-0.1478,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800143.0,57805505.0,507.4745,-0.5005,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800116.0,57805506.0,483.00329999999997,0.6206,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800103.0,57805507.0,574.8618,1.2037,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800126.0,57805508.0,486.11350000000004,2.0269,1.0,1.0,10.0,0.5,1.0,0.1
NOR,57800213.0,57805509.0,643.0262,1.3834,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800067.0,57805510.0,410.38500000000005,0.7865,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800179.0,57805513.0,508.5571,-0.205,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800032.0,57805514.0,512.6856999999999,1.4999,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800001.0,57805515.0,603.5065000000001,0.082,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800098.0,57805516.0,604.1811999999999,0.6934,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800207.0,57805517.0,666.6103,1.1527,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800070.0,57805519.0,644.2235000000001,0.8037,1.0,1.0,10.0,1.0,1.0,1.2478
NOR,57800050.0,57805520.0,533.9462,1.0178,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800162.0,57805521.0,488.0694,0.3269,1.0,2.0,10.0,0.5634,1.0,1.7368
NOR,57800083.0,57805522.0,526.383,0.452,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800088.0,57805523.0,511.13520000000005,0.377,1.0,2.0,10.0,0.5833,1.0,-0.6884
NOR,57800106.0,57805526.0,507.41819999999996,-0.4047,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800206.0,57805527.0,683.2148,1.0735,1.0,1.0,10.0,1.3309,1.0,1.2478
NOR,57800211.0,57805529.0,660.7814999999999,1.0636,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800026.0,57805530.0,587.1362,0.1902,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800090.0,57805532.0,514.4497,0.6565,1.0,1.0,10.0,1.0,1.0,0.4997
NOR,57800161.0,57805533.0,500.73519999999996,0.4491,1.0,1.0,10.0,0.4762,1.0,0.8339
NOR,57800192.0,57805534.0,507.21189999999996,1.2633,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800155.0,57805535.0,555.3515,-0.1058,2.0,2.0,10.0,0.7921,1.0,-1.4212
NOR,57800119.0,57805538.0,456.7041000000001,0.9202,1.0,2.0,10.0,0.7407,1.0,1.4783
NOR,57800032.0,57805540.0,260.26570000000004,-0.5557,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800232.0,57805541.0,501.2604,-0.3934,1.0,2.0,10.0,1.1842,1.0,-0.6884
NOR,57800156.0,57805542.0,437.2834,0.5286,1.0,1.0,10.0,0.4,1.0,-1.4212
NOR,57800043.0,57805543.0,564.7292,0.8087,1.0,1.0,10.0,0.1087,1.0,0.8339
NOR,57800192.0,57805545.0,586.8513,0.586,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800213.0,57805546.0,633.3194,0.6926,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800044.0,57805547.0,660.4094000000001,0.9305,1.0,2.0,10.0,0.3333,1.0,1.0283
NOR,57800187.0,57805548.0,573.4361,0.8717,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800222.0,57805549.0,388.79190000000006,0.8267,1.0,2.0,10.0,0.3061,1.0,-0.2376
NOR,57800001.0,57805550.0,396.8618,0.6374,1.0,2.0,10.0,1.0,1.0,-0.0672
NOR,57800080.0,57805551.0,422.3465,-0.7684,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800187.0,57805552.0,646.5464999999999,-0.0648,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800132.0,57805553.0,582.6619000000001,0.6476,1.0,1.0,10.0,1.0,1.0,0.7889
NOR,57800123.0,57805554.0,587.4013,1.0393,1.0,2.0,10.0,1.0,1.0,-0.2805
NOR,57800095.0,57805555.0,522.5809999999999,1.2949,1.0,2.0,10.0,0.6,1.0,0.1
NOR,57800189.0,57805556.0,595.1981000000001,0.2963,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800064.0,57805557.0,437.77160000000003,0.5473,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800110.0,57805558.0,554.7225999999999,1.0924,1.0,1.0,10.0,,,-1.4212
NOR,57800064.0,57805559.0,522.5835,0.7702,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800195.0,57805560.0,496.6061000000001,-0.8176,1.0,2.0,10.0,1.0,1.0,-0.2805
NOR,57800106.0,57805562.0,714.1782000000001,0.1955,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800237.0,57805565.0,593.9386000000001,0.5699,1.0,1.0,10.0,0.6667,1.0,0.1
NOR,57800132.0,57805566.0,472.63989999999995,-0.1188,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800173.0,57805569.0,504.3887999999999,1.5243,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800022.0,57805570.0,552.2463999999999,0.1524,1.0,2.0,10.0,0.4808,1.0,0.4997
NOR,57800169.0,57805572.0,592.2524999999999,1.1062,1.0,2.0,10.0,1.1194,1.0,-0.4526
NOR,57800238.0,57805573.0,662.5185,1.2764,1.0,1.0,10.0,0.3614,1.0,0.4591
NOR,57800196.0,57805574.0,633.3320999999999,1.2587,1.0,1.0,10.0,1.2295,0.8133,0.2681
NOR,57800118.0,57805575.0,589.7777,1.0048,1.0,2.0,10.0,1.0,1.0,-0.0672
NOR,57800183.0,57805576.0,545.7929000000001,1.438,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800221.0,57805577.0,558.0921000000001,1.0446,1.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800025.0,57805578.0,536.6103999999999,1.5391,1.0,1.0,10.0,1.5556,1.0,0.4292
NOR,57800184.0,57805580.0,586.1087,0.9989,1.0,1.0,10.0,1.0,1.0,1.0245
NOR,57800109.0,57805581.0,568.3823,-0.3015,1.0,1.0,10.0,0.6122,1.0,-1.4212
NOR,57800082.0,57805582.0,432.6525,0.9122,1.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800064.0,57805584.0,563.8452,0.6735,2.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800251.0,57805585.0,423.0451,-0.1129,1.0,1.0,10.0,0.9346,0.8,0.1312
NOR,57800090.0,57805586.0,606.0982,-0.5695,1.0,1.0,10.0,1.0,1.0,0.4997
NOR,57800009.0,57805587.0,281.0075,1.159,1.0,1.0,10.0,1.0,1.0,-0.9432
NOR,57800179.0,57805588.0,658.7128999999999,0.9122,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800162.0,57805589.0,598.0982999999999,1.2284,1.0,1.0,10.0,0.5634,1.0,1.7368
NOR,57800146.0,57805591.0,330.2357,-0.2948,1.0,1.0,10.0,,1.0,0.4698
NOR,57800021.0,57805592.0,640.3627999999999,1.1717,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800189.0,57805593.0,520.5054,0.4483,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800236.0,57805594.0,468.45220000000006,0.6126,1.0,1.0,10.0,1.0619,1.0,-1.4212
NOR,57800063.0,57805595.0,309.54710000000006,0.2486,1.0,1.0,10.0,1.5625,1.0,-1.4212
NOR,57800083.0,57805597.0,594.5864000000001,1.2572,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800126.0,57805598.0,399.36569999999995,-0.0929,1.0,2.0,10.0,0.5,1.0,0.1
NOR,57800105.0,57805599.0,444.35630000000003,0.167,2.0,1.0,10.0,1.0,1.0,0.1423
NOR,57800095.0,57805601.0,412.17570000000006,1.9501,1.0,2.0,10.0,0.6,1.0,0.1
NOR,57800201.0,57805603.0,615.1773,1.3481,1.0,2.0,10.0,,1.0,0.1
NOR,57800160.0,57805604.0,616.9296,1.0993,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800214.0,57805605.0,376.67680000000007,0.3543,1.0,1.0,10.0,0.5,1.0,-1.4212
NOR,57800052.0,57805606.0,454.6384,-0.8355,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800102.0,57805608.0,463.7449,0.4237,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800044.0,57805609.0,553.7405,1.0399,1.0,2.0,10.0,0.3333,1.0,1.0283
NOR,57800025.0,57805614.0,542.2677,0.6282,1.0,1.0,10.0,1.5556,1.0,0.4292
NOR,57800016.0,57805615.0,615.335,0.2801,1.0,1.0,10.0,0.5072,1.0,-1.4212
NOR,57800055.0,57805617.0,414.064,-1.1164,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800237.0,57805618.0,539.1784,0.7177,1.0,2.0,10.0,0.6667,1.0,0.1
NOR,57800050.0,57805619.0,377.1895,0.2056,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800173.0,57805620.0,575.6131000000001,0.8839,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800161.0,57805621.0,280.234,-0.6354,1.0,2.0,10.0,0.4762,1.0,0.8339
NOR,57800230.0,57805622.0,516.9735,0.1753,1.0,2.0,10.0,0.9524,1.0,1.4743
NOR,57800228.0,57805623.0,238.5043,1.6292,1.0,2.0,10.0,1.0,1.0,-0.3123
NOR,57800031.0,57805624.0,223.4088,-0.5863,2.0,1.0,10.0,0.7563,1.0,0.1
NOR,57800089.0,57805625.0,566.9121,1.4925,1.0,1.0,10.0,1.0417,1.0,1.6863
NOR,57800039.0,57805626.0,522.5319,1.6748,1.0,1.0,10.0,,,
NOR,57800074.0,57805627.0,383.62690000000003,-0.1165,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800146.0,57805628.0,306.756,1.0506,1.0,2.0,10.0,,1.0,0.4698
NOR,57800230.0,57805631.0,570.6906999999999,1.1227,1.0,2.0,10.0,0.9524,1.0,1.4743
NOR,57800172.0,57805632.0,511.9048000000001,0.966,1.0,2.0,10.0,1.0417,1.0,0.7566
NOR,57800103.0,57805633.0,543.4069999999999,1.1306,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800237.0,57805634.0,372.54290000000003,-0.2038,2.0,2.0,10.0,0.6667,1.0,0.1
NOR,57800057.0,57805635.0,521.5681000000001,0.5978,1.0,2.0,10.0,0.5464,1.0,1.2048
NOR,57800088.0,57805636.0,453.1762,1.3564,1.0,2.0,10.0,0.5833,1.0,-0.6884
NOR,57800081.0,57805638.0,565.9686999999999,1.5252,1.0,2.0,10.0,,,
NOR,57800064.0,57805639.0,489.7042,1.1424,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800096.0,57805640.0,446.8223,0.6831,1.0,2.0,10.0,0.431,1.0,0.2986
NOR,57800175.0,57805641.0,511.5597000000001,1.1642,1.0,1.0,10.0,1.0274,1.0,-1.4212
NOR,57800125.0,57805642.0,483.9211,0.6162,1.0,2.0,10.0,0.2727,1.0,0.265
NOR,57800135.0,57805643.0,597.6093,0.6161,1.0,2.0,10.0,4.6154,1.0,-0.6884
NOR,57800208.0,57805644.0,421.2567,-0.0402,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800061.0,57805645.0,334.3673,1.4325,1.0,2.0,10.0,0.5042,1.0,-0.6884
NOR,57800081.0,57805646.0,635.7669000000001,0.6016,1.0,2.0,10.0,,,
NOR,57800178.0,57805649.0,595.5355000000001,-0.5328,1.0,2.0,10.0,1.0,1.0,-0.4526
NOR,57800207.0,57805650.0,604.7762,1.5983,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800144.0,57805651.0,469.8068,0.4268,1.0,2.0,10.0,1.625,1.0,-0.9432
NOR,57800084.0,57805652.0,488.87019999999995,0.2803,1.0,1.0,10.0,0.5,1.0,0.8006
NOR,57800032.0,57805653.0,614.5662,-0.025,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800120.0,57805654.0,484.90629999999993,1.0536,1.0,2.0,10.0,1.1111,1.0,-1.4212
NOR,57800051.0,57805655.0,405.74089999999995,-0.7197,1.0,2.0,10.0,1.0,1.0,0.0574
NOR,57800060.0,57805656.0,699.8354,1.1429,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800010.0,57805657.0,313.4673,-0.8933,1.0,2.0,10.0,0.2273,1.0,2.1861
NOR,57800187.0,57805658.0,661.2263,1.0611,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800057.0,57805660.0,614.3038,0.9378,1.0,1.0,10.0,0.5464,1.0,1.2048
NOR,57800056.0,57805661.0,538.0948999999999,1.7101,1.0,2.0,10.0,,1.0,1.2478
NOR,57800013.0,57805662.0,420.6666,0.7519,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800164.0,57805663.0,608.4609,0.9841,1.0,1.0,10.0,1.2048,1.0,0.0574
NOR,57800241.0,57805665.0,617.4168999999999,1.4718,1.0,1.0,10.0,1.699,1.0,-0.2376
NOR,57800210.0,57805668.0,585.3689000000002,0.5574,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800162.0,57805669.0,499.4281000000001,0.6502,1.0,2.0,10.0,0.5634,1.0,1.7368
NOR,57800167.0,57805671.0,441.9938,-1.0177,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800037.0,57805672.0,666.6007000000001,0.7559,1.0,1.0,10.0,1.0,1.0,-0.0703
NOR,57800161.0,57805673.0,544.8685,-0.0661,1.0,2.0,10.0,0.4762,1.0,0.8339
NOR,57800233.0,57805675.0,574.4159,1.0772,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800164.0,57805677.0,448.78069999999997,1.0317,1.0,2.0,10.0,1.2048,1.0,0.0574
NOR,57800030.0,57805678.0,419.3075,-0.0767,1.0,1.0,10.0,1.4935,1.0,0.4292
NOR,57800086.0,57805679.0,530.3217,-0.9375,1.0,2.0,10.0,0.3896,1.0,0.6635
NOR,57800168.0,57805680.0,472.04050000000007,-0.2282,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800045.0,57805681.0,529.3184,-0.1198,1.0,2.0,10.0,1.0,1.0,-0.4562
NOR,57800069.0,57805682.0,449.7159,1.3264,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800226.0,57805683.0,627.5400999999999,0.9346,1.0,1.0,10.0,0.4762,1.0,0.7889
NOR,57800207.0,57805684.0,423.5361,-0.2226,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800177.0,57805686.0,465.6364,-0.298,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800026.0,57805688.0,648.4952999999999,-0.0822,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800098.0,57805690.0,467.98859999999996,0.0907,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800016.0,57805691.0,583.0725,0.8423,1.0,2.0,10.0,0.5072,1.0,-1.4212
NOR,57800215.0,57805692.0,534.0874,1.5133,1.0,2.0,10.0,1.0,1.0,0.7452
NOR,57800108.0,57805693.0,617.3083999999999,-0.9491,1.0,1.0,10.0,,,
NOR,57800047.0,57805694.0,425.69899999999996,0.8075,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800093.0,57805695.0,391.3632,-0.1865,1.0,1.0,10.0,1.0,1.0,0.6221
NOR,57800091.0,57805697.0,597.4127,0.9598,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800144.0,57805699.0,333.0308,0.8836,1.0,2.0,10.0,1.625,1.0,-0.9432
NOR,57800062.0,57805700.0,361.28619999999995,-0.6956,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800144.0,57805702.0,389.45210000000003,0.7082,1.0,2.0,10.0,1.625,1.0,-0.9432
NOR,57800210.0,57805703.0,547.0653,0.7389,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800148.0,57805704.0,596.8564,-0.2232,1.0,1.0,10.0,1.0,1.0,0.4997
NOR,57800132.0,57805705.0,585.6036,-0.7293,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800121.0,57805706.0,611.6337000000001,1.3492,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800135.0,57805707.0,525.3386,1.1175,1.0,2.0,10.0,4.6154,1.0,-0.6884
NOR,57800143.0,57805708.0,542.438,0.4893,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800105.0,57805709.0,455.64369999999997,-0.434,1.0,1.0,10.0,1.0,1.0,0.1423
NOR,57800072.0,57805711.0,462.4231,0.2277,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800044.0,57805712.0,577.5849,1.7621,1.0,2.0,10.0,0.3333,1.0,1.0283
NOR,57800156.0,57805713.0,636.1893,0.2041,1.0,1.0,10.0,0.4,1.0,-1.4212
NOR,57800076.0,57805714.0,311.77969999999993,1.7927,1.0,2.0,10.0,1.0,1.0,1.2002
NOR,57800112.0,57805716.0,408.3489,0.6232,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800153.0,57805717.0,531.2855999999999,0.2918,1.0,1.0,10.0,0.5556,1.0,0.8339
NOR,57800068.0,57805719.0,505.4878999999999,0.6201,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800170.0,57805720.0,506.9102999999999,1.5495,1.0,2.0,10.0,1.0345,1.0,0.1
NOR,57800049.0,57805721.0,485.8884,0.5421,1.0,2.0,10.0,1.5,1.0,-1.4212
NOR,57800162.0,57805722.0,416.8843,-0.3775,1.0,1.0,10.0,0.5634,1.0,1.7368
NOR,57800193.0,57805723.0,531.1690000000001,1.1177,1.0,1.0,10.0,1.497,1.0,-0.4873
NOR,57800176.0,57805724.0,507.8732000000001,0.1322,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800044.0,57805725.0,273.7214,-0.4661,1.0,2.0,10.0,0.3333,1.0,1.0283
